Unnamed: 0,Time_Recorded,CarID,Price,manufacturer,Origin,FE_HW,FE_UR,rpm-max,Horsepower,comp_ratio,Stroke,Bore,fuel_system,Engine-size,cylinders_num,Engine-type,Curb-weight,Height,Width,Length,Wheel_Base,Engine-loc,Drive-wheels-type,vehicle_cat,doors_num,aspiration,fuel,Symboling,normalized-losses
1366,2018-10-29 04:33:07,Car294,15015.0,helix,Japan,31,30,4500.0,77.0,22.21,3.5,3.4,idi,232,4,ohc,3119,54.8,66.0,184.0,97.1,front,fwd,sedan,4.0,turbo,diesel,Very safe,92.0
1506,2022-03-09 15:27:30,Car652,8112.0,velox,Japan,33,29,4573.0,88.0,8.66,3.53,3.48,2bbl,103,4,ohc,2188,56.0,63.5,170.0,96.2,front,fwd,sedan,4.0,std,gas,Safe,83.0
1898,2021-04-22 11:49:04,Car922,17289.0,atlas,Japan,26,18,5165.0,161.0,7.46,3.46,3.57,mpfi,155,4,ohc,3109,50.8,69.6,174.1,96.3,front,rwd,hatchback,2.0,turbo,gas,High risk,127.0
1763,2020-08-15 22:37:57,Car963,17560.0,raven,Japan,26,22,5167.0,137.0,8.96,3.37,2.99,mpfi,121,4,ohc,2317,55.8,67.7,182.6,102.9,front,fwd,sedan,4.0,std,gas,Safe,
2287,2022-12-21 07:04:24,Car951,36424.0,velox,Japan,23,18,5206.0,181.0,8.63,3.36,3.73,mpfi,174,6,dohc,3253,55.3,71.1,185.7,103.5,front,rwd,sedan,4.0,std,gas,Very safe,93.0
657,2020-03-01 17:23:11,Car186,7442.0,altair,Japan,35,35,4935.0,72.0,8.97,3.31,3.08,2bbl,98,4,l,2158,52.4,66.4,169.6,94.6,front,fwd,sedan,4.0,std,gas,Safe,
420,2023-06-24 10:36:15,Car797,12558.0,orion,Germany,29,25,5282.0,114.0,9.26,3.34,3.75,mpfi,170,4,ohc,2339,53.5,66.7,174.4,97.4,front,rwd,sedan,4.0,std,gas,High risk,121.0
178,2018-11-27 07:40:56,Car662,14466.0,vertex,Germany,23,18,5562.0,109.0,8.4,3.45,3.22,mpfi,134,5,ohc,2527,54.6,65.7,179.8,97.8,front,fwd,sedan,4.0,std,gas,Safe,
821,2019-02-20 19:10:11,Car928,11193.0,atlas,Japan,29,27,5312.0,102.0,8.47,3.43,3.1,mpfi,114,4,ohc,2299,54.4,65.6,172.8,101.7,front,fwd,sedan,4.0,std,gas,Safe,144.0
367,2018-07-21 22:35:33,Car689,6586.0,velox,Japan,31,30,5340.0,68.0,9.02,3.22,3.1,2bbl,93,4,ohc,2219,55.2,63.3,168.2,93.5,front,fwd,wagon,4.0,std,gas,Moderate risk,
2522,2019-12-11 16:25:04,Car966,15124.0,vertex,Germany,33,31,4436.0,87.0,22.04,3.45,3.65,idi,138,4,ohc,2358,55.1,65.7,173.0,106.9,front,fwd,sedan,4.0,std,diesel,Ultra safe,108.0
1928,2020-04-21 12:21:04,Car962,15311.0,prism,United States,33,25,5175.0,107.0,8.4,3.36,3.59,mpfi,157,4,ohc,2267,56.2,66.5,170.8,97.2,front,4wd,wagon,4.0,std,gas,Safe,143.0
759,2019-11-23 17:40:21,Car363,7322.0,helix,Japan,37,29,5396.0,68.0,9.1,3.29,3.03,2bbl,93,4,ohc,2161,51.4,64.1,157.5,94.0,front,fwd,hatchback,2.0,std,gas,Moderate risk,127.0
601,2021-12-22 10:26:47,Car723,,helios,Japan,31,28,4787.0,75.0,8.79,3.25,3.58,2bbl,99,4,ohcf,2052,55.0,65.7,169.4,93.8,front,fwd,hatchback,4.0,std,gas,Safe,81.0
1099,2020-06-24 00:00:27,Car441,8101.0,atlas,Japan,27,20,5556.0,101.0,8.0,3.73,3.18,spdi,102,4,ohc,3026,51.5,66.4,171.4,95.0,front,fwd,hatchback,2.0,std,gas,Extreme risk,
435,2022-02-03 08:38:02,Car726,9065.0,velox,Japan,34,25,5017.0,72.0,8.46,3.24,3.18,2bbl,109,4,ohc,2153,52.8,63.6,169.3,96.0,front,rwd,hatchback,2.0,std,gas,Moderate risk,122.0
2069,2021-12-08 12:43:32,Car391,7699.0,atlas,Japan,26,28,5251.0,104.0,8.45,3.38,3.18,mpfi,105,4,ohc,2122,51.0,64.0,157.5,97.3,front,fwd,hatchback,2.0,std,gas,High risk,155.0
841,2022-08-23 10:06:30,Car124,8147.0,raven,Japan,40,27,5013.0,73.0,8.76,3.36,3.19,2bbl,106,4,ohc,2941,52.9,63.9,169.7,97.3,front,fwd,wagon,4.0,std,gas,Safe,122.0
964,2019-01-13 15:17:18,Car489,9630.0,zenith,France,29,29,4427.0,71.0,8.66,3.52,,idi,151,4,l,2907,57.7,68.8,186.6,103.8,front,rwd,sedan,4.0,turbo,gas,Safe,
986,2022-09-28 23:45:31,Car885,8313.0,atlas,Japan,29,26,5474.0,73.0,8.8,3.35,3.17,mpfi,99,4,ohc,2181,50.9,63.7,166.1,97.7,front,fwd,hatchback,2.0,std,gas,Moderate risk,123.0
2087,2022-05-02 04:35:41,Car186,8470.0,raven,Japan,34,24,5536.0,116.0,8.86,3.42,3.5,2bbl,103,4,ohc,2246,52.9,66.6,164.6,96.3,front,fwd,hatchback,2.0,std,gas,Safe,88.0
1743,2020-06-20 09:23:28,Car194,8705.0,raven,Japan,32,27,5697.0,81.0,9.3,3.18,3.03,2bbl,94,4,ohc,2238,58.9,64.4,162.1,97.1,front,fwd,hatchback,4.0,std,gas,Safe,
790,2023-01-13 17:10:02,Car924,11734.0,velox,Japan,26,17,5413.0,169.0,9.68,3.34,3.25,mpfi,177,6,ohcv,2984,51.8,69.1,171.7,97.5,front,rwd,hatchback,2.0,std,gas,Moderate risk,128.0
1553,2019-04-30 06:50:11,Car135,5597.0,atlas,Japan,33,28,5267.0,71.0,9.05,2.63,3.47,2bbl,104,4,ohc,2066,54.1,63.9,160.4,96.6,front,fwd,hatchback,2.0,std,gas,High risk,149.0
233,2020-09-04 21:38:58,Car182,8928.0,raven,Japan,28,24,5381.0,82.0,8.69,3.2,3.09,2bbl,109,4,ohc,2771,52.7,63.6,171.2,99.3,front,fwd,wagon,4.0,std,gas,Safe,76.0
1405,2019-10-06 22:09:48,Car963,15786.0,orion,Germany,26,18,5323.0,110.0,8.79,3.45,3.25,mpfi,152,5,ohc,3172,55.0,66.7,188.0,105.6,front,fwd,sedan,4.0,std,gas,Moderate risk,
218,2021-05-02 11:30:51,Car802,8356.0,vertex,Germany,40,31,4816.0,64.0,21.39,3.34,,idi,107,4,ohc,2145,55.3,65.1,170.3,95.3,front,fwd,hatchback,2.0,std,diesel,High risk,
1902,2019-08-26 00:50:15,Car302,9640.0,raven,Japan,42,30,5355.0,73.0,9.03,3.36,3.12,2bbl,106,4,ohc,2110,51.6,63.9,171.6,94.8,front,fwd,sedan,2.0,std,gas,Moderate risk,126.0
1462,2019-12-15 00:02:10,Car435,15854.0,raven,Japan,29,25,5328.0,80.0,8.96,3.33,3.17,mpfi,102,4,ohc,2712,55.7,66.5,171.6,97.1,front,fwd,sedan,4.0,std,gas,Safe,
617,2023-09-28 20:42:56,Car554,7509.0,raven,Japan,30,29,5609.0,74.0,9.27,3.22,2.8,2bbl,100,4,ohc,2277,56.3,64.0,181.8,95.9,front,fwd,wagon,4.0,std,gas,Safe,87.0
168,2023-12-19 15:26:16,Car980,7899.0,raven,Japan,31,27,5199.0,86.0,8.84,3.42,3.03,2bbl,106,4,ohc,2238,54.5,65.8,173.2,96.8,front,fwd,sedan,4.0,std,gas,Safe,98.0
528,2020-10-23 17:43:37,Car371,8343.0,altair,Japan,33,29,5048.0,77.0,8.65,3.13,3.15,2bbl,96,4,ohc,2168,52.4,63.8,162.3,95.5,front,fwd,hatch back,2.0,std,gas,Moderate risk,100.0
298,2018-06-19 21:04:58,Car475,8019.0,helios,Japan,30,25,5168.0,81.0,8.89,3.12,3.47,2bbl,115,4,ohc,2488,54.7,66.2,182.8,95.8,front,fwd,hatchback,4.0,std,gas,Safe,
1193,2022-10-17 03:55:00,Car298,12440.0,nexuS,Japan,28,25,5488.0,75.0,9.02,3.53,3.11,1bbl,109,4,ohc,2124,52.3,63.9,173.0,95.1,front,fwd,sedan,4.0,std,gas,Moderate risk,154.0
1355,2021-08-13 09:26:31,Car853,6567.0,raven,Japan,38,30,5423.0,61.0,9.01,3.32,3.07,2bbl,99,4,ohc,2083,51.2,63.8,155.3,94.7,front,fwd,hatch back,2.0,std,gas,High risk,
613,2020-06-17 12:25:02,Car443,17191.0,heliX,Japan,25,18,5248.0,,8.62,3.34,3.27,mpfi,113,4,ohc,2990,55.8,66.5,182.5,97.3,front,rwd,sedan,4.0,std,gas,Safe,122.0
111,2022-06-10 22:18:12,Car782,17842.0,zenith,France,24,17,4996.0,161.0,8.17,3.29,3.63,mpfi,194,4,ohc,3181,57.8,68.6,192.8,107.0,front,rwd,wagon,4.0,turbo,gas,Very safe,121.0
2431,2018-04-30 11:27:18,Car459,15558.0,orion,Germany,24,19,5019.0,161.0,7.91,3.36,3.28,mpfi,140,5,ohc,3070,54.7,69.5,176.5,97.6,front,4wd,hatchback,2.0,turbo,gas,Moderate risk,125.0
817,2021-09-05 03:17:54,Car698,7340.0,prism,United States,31,27,5563.0,106.0,8.27,3.39,3.1,2bbl,107,4,ohc,2228,52.5,64.0,159.5,94.8,front,fwd,sedan,4.0,std,gas,Very safe,125.0
2091,2019-05-30 05:40:56,Car445,16902.0,orion,Germany,28,19,5487.0,110.0,8.59,3.35,3.5,mpfi,110,4,ohc,2935,56.1,69.0,187.2,103.1,front,fwd,wagon,4.0,std,gas,Safe,151.0
742,2018-11-23 23:39:38,Car553,16561.0,orion,Germany,26,25,5143.0,115.0,8.35,3.24,3.65,mpfi,149,4,ohc,2496,55.1,65.5,189.9,104.7,front,rwd,sedan,4.0,std,gas,Very safe,130.0
1601,2021-04-07 08:45:26,Car616,34806.0,aegis,Germany,23,19,5131.0,175.0,8.55,3.32,3.68,mpfi,187,6,dohc,3031,52.7,66.3,187.8,101.4,front,rwd,sedan,2.0,std,gas,Safe,
1457,2018-10-31 11:15:02,Car125,17754.0,helios,Japan,27,20,4726.0,108.0,8.4,2.89,3.6,mpfi,111,4,ohcf,2297,54.6,68.5,168.5,101.3,front,rwd,sedan,4.0,std,gas,Safe,193.0
1640,2021-08-27 14:41:34,Car530,6783.0,velox,Japan,31,26,4858.0,102.0,9.16,3.2,3.65,mpfi,110,4,ohcf,2164,54.7,65.2,172.4,97.0,front,rwd,hatchback,2.0,std,gas,High risk,140.0
296,2019-06-16 09:03:12,Car302,8677.0,vertex,Germany,40,28,4715.0,73.0,8.81,3.35,3.15,idi,109,4,ohc,2208,54.7,65.1,172.4,96.1,front,fwd,sedan,4.0,std,gas,Safe,86.0
2252,2018-03-12 02:12:02,Car712,9700.0,atlas,Japan,29,25,5166.0,103.0,8.42,3.04,3.54,mpfi,114,4,ohc,2180,54.6,65.7,168.7,99.2,front,rwd,hatchback,2.0,std,gas,High risk,
1591,2018-11-15 13:10:07,Car915,15797.0,helix,Japan,26,18,5042.0,165.0,8.33,3.42,3.33,mpfi,125,4,ohc,3036,54.9,66.5,188.2,103.2,front,rwd,hatchback,2.0,std,gas,Safe,123.0
1874,2019-07-26 07:34:34,Car326,8336.0,helix,Japan,32,29,4734.0,72.0,9.0,3.25,3.08,2bbl,111,4,ohc,2185,52.1,64.2,161.1,95.0,front,fwd,hatchback,2.0,std,gas,Moderate risk,
767,2018-07-19 06:58:43,Car778,6430.0,avalon,United States,40,39,5064.0,70.0,9.04,3.26,3.01,2bbl,97,4,ohc,2151,52.9,63.1,159.6,96.3,front,fwd,sedan,4.0,std,gas,Safe,
495,2018-09-22 01:13:01,Car515,7389.0,raven,Japan,33,31,,68.0,9.13,3.36,3.12,2bbl,101,4,ohc,1989,55.0,64.0,168.8,95.2,front,fwd,sedan,4.0,std,gas,Safe,124.0
1454,2020-10-12 01:30:19,Car793,10326.0,velox,Japan,29,28,4661.0,108.0,8.58,3.36,3.55,mpfi,179,4,ohc,2324,50.5,65.9,176.0,100.1,front,rwd,hatchback,2.0,std,gas,Extreme risk,123.0
368,2022-02-09 14:37:20,Car955,9848.0,helios,Japan,30,27,5169.0,98.0,8.99,2.94,3.6,mpfi,106,4,ohcf,2236,58.3,63.9,163.2,95.9,front,fwd,wagon,4.0,std,gas,Safe,92.0
422,2020-04-18 17:39:06,Car631,8157.0,stratus,United States,26,26,5532.0,100.0,8.53,3.46,3.13,mpfi,109,4,ohc,2857,51.8,64.8,165.1,95.4,front,fwd,hatchback,2.0,std,gas,Moderate risk,118.0
194,2023-07-30 06:49:13,Car502,23783.0,equinox,France,24,19,4839.0,154.0,8.27,,3.65,mpfi,162,5,ohc,3146,51.8,68.9,186.7,96.0,front,rwd,hatchback,2.0,turbo,gas,Moderate risk,124.0
1652,2020-03-09 07:15:33,Car391,38301.0,aegis,Germany,20,16,4901.0,158.0,7.92,3.4,3.68,mpfi,179,6,ohc,3361,55.0,71.9,200.2,106.4,front,rwd,sedan,2.0,std,gas,Moderate risk,120.0
1023,2019-05-21 08:13:25,Car858,30412.0,velox,Japan,25,23,5346.0,168.0,8.98,3.31,3.64,mpfi,161,4,ohc,2883,55.0,66.3,187.7,100.8,front,rwd,convertible,2.0,std,gas,Extreme risk,121.0
651,2021-06-12 05:44:27,Car550,6215.0,stratus,United States,29,28,5346.0,77.0,9.0,3.36,3.11,2bbl,102,4,ohc,2163,56.4,64.2,184.7,96.1,front,fwd,wagon,4.0,std,gas,Safe,89.0
1480,2020-11-16 08:10:19,Car853,17721.0,raven,Japan,22,18,5147.0,141.0,8.28,3.37,3.18,mpfi,178,6,ohcv,3219,49.6,69.5,173.1,104.9,front,rwd,hatchback,2.0,std,gas,Extreme risk,
2178,2020-09-15 18:10:54,Car964,7098.0,raven,Japan,37,33,5337.0,69.0,9.42,3.29,3.13,2bbl,107,4,ohc,2126,52.5,64.0,168.5,95.1,front,fwd,sedan,2.0,std,gas,Moderate risk,
965,2022-06-08 15:44:11,Car163,15745.0,aegis,Germany,30,22,4479.0,110.0,22.25,3.38,3.69,idi,176,6,ohc,3289,56.0,65.9,188.3,101.6,front,rwd,sedan,4.0,turbo,diesel,Safe,
2097,2020-08-16 09:12:45,Car416,15425.0,raven,Japan,29,19,5000.0,146.0,8.78,3.42,3.53,mpfi,162,6,ohcv,2910,51.2,69.1,172.1,95.7,front,rwd,hatchback,2.0,std,gas,High risk,154.0
873,2019-08-25 18:20:56,Car491,14502.0,helios,Japan,27,21,4787.0,84.0,8.29,3.0,3.47,mpfi,106,4,ohc,2976,58.1,64.1,171.5,102.0,front,4wd,wagon,4.0,std,gas,Safe,82.0
1511,2023-10-10 22:36:19,Car321,16177.0,zenith,France,25,19,5358.0,152.0,8.54,3.3,3.29,mpfi,161,4,ohc,2857,55.7,67.3,184.8,103.7,front,rwd,sedan,4.0,std,gas,Safe,
414,2018-02-16 07:46:30,Car449,6657.0,atlas,Japan,33,27,5662.0,146.0,8.97,3.52,3.23,2bbl,106,4,ohc,2104,51.3,63.9,156.8,93.7,front,fwd,hatchback,2.0,std,gas,Extreme risk,191.0
2240,2021-11-05 19:45:10,Car802,6915.0,nexus,Japan,36,27,5724.0,74.0,9.17,3.52,3.04,1bbl,107,4,ohc,2151,50.1,64.1,162.2,96.4,front,fwd,sedan,4.0,std,gas,Safe,126.0
1378,2021-05-22 22:11:43,Car644,5727.0,velox,Japan,42,35,5057.0,64.0,9.23,3.24,3.11,2bbl,99,4,ohc,1934,54.5,63.9,161.8,96.1,front,fwd,sedan,4.0,std,gas,Moderate risk,
1033,2021-07-29 13:30:13,Car361,17269.0,zenith,France,23,23,5402.0,105.0,8.43,3.26,3.55,mpfi,114,4,ohc,2995,55.5,68.6,187.4,103.7,front,rwd,sedan,4.0,std,gas,Safe,155.0
1220,2018-02-10 04:53:07,Car972,18721.0,aegis,Germany,24,17,5022.0,174.0,8.74,3.37,3.21,mpfi,178,6,ohcv,3284,52.8,68.9,188.2,98.4,front,rwd,sedan,4.0,std,gas,Safe,126.0
1558,2020-10-09 13:02:17,Car106,18421.0,kronos,Germany,25,16,4939.0,171.0,8.67,3.41,3.69,mpfi,170,6,ohcv,3310,52.4,69.5,193.5,98.1,front,rwd,sedan,2.0,std,gas,Safe,127.0
1870,2019-06-21 11:27:49,Car503,5569.0,raven,Japan,36,33,5134.0,74.0,8.81,3.35,3.2,2bbl,90,4,ohc,1967,54.8,65.4,165.9,95.7,front,fwd,sedan,2.0,std,gas,Moderate risk,130.0
2346,2023-03-07 13:27:21,Car124,9047.0,velox,Japan,30,24,4961.0,69.0,8.97,3.35,3.06,mpfi,101,4,ohc,2662,53.5,66.3,186.5,101.3,front,fwd,sedan,4.0,std,gas,Safe,98.0
859,2019-07-12 20:22:46,Car313,9769.0,nexus,Japan,44,31,5420.0,64.0,9.55,3.37,3.09,1bbl,90,4,ohc,2064,52.6,64.0,157.5,95.8,front,fwd,sedan,2.0,std,gas,Moderate risk,91.0
51,2020-08-05 11:02:50,Car961,6765.0,stratus,United States,35,30,5566.0,75.0,8.66,3.45,3.12,2bbl,107,4,ohc,2145,51.5,64.4,156.4,95.0,front,fwd,hatchback,4.0,std,gas,Very safe,97.0
1718,2023-11-30 18:12:58,Car144,9217.0,prism,United States,30,25,5440.0,96.0,8.78,3.28,3.08,mpfi,100,4,ohc,2297,54.0,64.2,172.1,95.3,front,fwd,sedan,4.0,turbo,gas,Moderate risk,151.0
1817,2022-11-22 00:35:47,Car293,7483.0,helios,Japan,32,27,5038.0,69.0,8.75,3.13,3.56,2bbl,89,4,ohcf,2061,54.0,64.4,160.0,92.3,front,fwd,hatchback,2.0,std,gas,High risk,83.0
1011,2018-03-23 06:12:13,Car540,9936.0,helios,Japan,29,26,4771.0,80.0,8.89,3.2,3.67,mpfi,114,4,ohc,2679,57.8,64.6,172.3,96.1,front,4wd,sedan,4.0,std,gas,Safe,100.0
801,2018-01-18 06:00:30,Car740,7762.0,velox,Japan,30,29,4738.0,72.0,8.88,3.33,3.25,mpfi,112,4,ohc,2231,52.7,65.0,172.9,96.2,front,rwd,hatchback,2.0,std,gas,High risk,154.0
1159,2023-07-21 05:41:54,Car964,10156.0,atlas,Japan,28,28,5264.0,101.0,9.22,3.32,3.45,spfi,108,4,ohc,2654,49.7,66.5,170.6,100.3,front,rwd,hatchback,2.0,std,gas,High risk,170.0
96,2018-12-30 12:56:35,Car946,5635.0,prisM,United States,34,27,5286.0,75.0,8.76,3.31,3.13,2bbl,104,4,ohc,2038,54.5,63.8,161.9,94.2,front,fwd,sedan,4.0,std,gas,Moderate risk,111.0
839,2021-05-18 23:55:55,Car103,9440.0,nexus,Japan,38,26,5652.0,83.0,9.21,3.72,3.13,1bbl,109,4,ohc,2064,54.8,63.7,160.8,96.6,front,fwd,sedan,4.0,std,gas,Safe,97.0
289,2023-04-07 10:00:18,Car732,16356.0,vortex,Germany,30,17,5641.0,155.0,9.08,3.07,3.62,mpfi,163,6,ohcf,2826,51.4,65.4,172.3,96.0,front,rwd,hard top,2.0,std,gas,Extreme risk,161.0
518,2021-05-11 00:24:56,Car186,7433.0,prism,United States,33,27,5034.0,68.0,8.92,3.23,3.54,2bbl,110,4,ohc,2050,56.5,63.5,163.8,94.3,front,fwd,hatch back,4.0,std,gas,Moderate risk,
746,2019-09-27 08:22:31,Car505,8873.0,atlas,Japan,27,24,5209.0,150.0,8.12,3.38,3.5,spdi,155,4,ohc,3103,51.2,65.5,172.5,98.2,front,rwd,hatchback,2.0,turbo,gas,Extreme risk,165.0
1612,2019-11-29 15:11:11,Car908,17815.0,vortex,Germany,26,17,5389.0,192.0,8.93,3.28,3.62,mpfi,181,6,ohcv,2952,51.3,65.5,172.3,94.5,front,rwd,hard top,2.0,std,gas,Extreme risk,121.0
1665,2022-06-10 02:59:10,Car325,42485.0,aegis,Germany,16,15,4408.0,190.0,8.56,3.33,3.79,mpfi,326,6,ohcv,3741,55.9,72.1,195.6,115.0,front,rwd,hardtop,2.0,std,gas,Moderate risk,124.0
838,2019-07-04 03:40:04,Car154,27425.0,velox,Japan,27,27,5416.0,105.0,9.02,3.33,3.64,mpfi,147,4,ohc,3135,54.9,66.0,189.3,99.8,front,rwd,sedan,4.0,std,gas,Very safe,
931,2020-01-16 05:36:20,Car343,9473.0,velox,Japan,28,25,4673.0,112.0,8.49,3.45,3.67,mpfi,157,4,ohc,2415,54.5,66.0,173.5,96.9,front,fwd,sedan,4.0,std,gas,Moderate risk,144.0
1170,2019-10-08 05:11:47,Car821,34944.0,pulse,Sweden,21,17,5035.0,161.0,8.59,3.15,3.53,mpfi,184,6,ohcv,3203,55.6,66.8,187.5,107.0,front,rwd,sedan,4.0,std,gas,Very safe,91.0
1883,2022-12-24 05:17:58,Car115,8208.0,raven,Japan,38,35,5253.0,68.0,9.47,3.13,3.12,2bbl,89,4,ohc,2390,52.4,64.1,155.0,94.1,front,fwd,sedan,2.0,std,gas,Moderate risk,124.0
2291,2018-03-22 13:34:00,Car873,8272.0,velox,Japan,37,30,5057.0,65.0,9.15,3.15,3.09,2bbl,96,4,ohc,2060,51.4,66.4,160.3,94.0,front,fwd,hatchback,4.0,std,gas,Moderate risk,87.0
2405,2021-05-25 16:01:45,Car857,8555.0,raven,Japan,40,35,5354.0,62.0,8.97,3.51,3.16,2bbl,106,4,ohc,2520,52.6,66.1,164.3,96.0,front,fwd,hatch back,2.0,std,gas,High risk,124.0
596,2022-02-05 22:06:59,Car668,7387.0,altair,Japan,30,40,5045.0,75.0,8.86,3.17,3.14,2bbl,106,4,ohc,1961,51.8,64.0,160.1,94.8,front,fwd,hatchback,2.0,std,gas,High risk,95.0
610,2018-11-13 05:35:28,Car525,,helix,Japan,28,23,4592.0,85.0,8.73,2.93,3.61,mpfi,114,4,ohc,2381,55.6,64.4,175.3,101.3,front,rwd,sedan,4.0,std,gas,Safe,143.0
1724,2023-10-13 22:29:20,Car856,11103.0,aegis,Germany,31,28,5218.0,108.0,8.79,3.32,3.64,2bbl,106,4,ohc,2383,53.4,65.8,177.4,102.9,front,rwd,sedan,4.0,std,gas,Safe,144.0
2331,2022-12-18 15:14:50,Car854,8309.0,velox,Japan,33,31,5075.0,74.0,9.46,3.15,,2bbl,139,4,ohc,2199,53.4,66.0,172.2,96.4,front,fwd,sedan,4.0,std,gas,Safe,91.0
254,2019-09-22 14:39:27,Car519,5736.0,helix,Japan,39,29,4558.0,67.0,8.88,3.28,3.07,2bbl,99,4,ohc,2087,54.2,63.9,168.8,95.1,front,fwd,sedan,4.0,std,gas,Moderate risk,84.0
572,2023-04-05 14:53:12,Car214,14107.0,aegis,Germany,24,17,4946.0,,8.62,3.58,3.59,mpfi,173,6,ohc,3313,57.0,69.3,181.1,102.0,front,rwd,sedan,4.0,std,gas,Safe,132.0
461,2018-02-28 14:26:24,Car878,18724.0,pulse,Sweden,24,19,4816.0,107.0,8.89,3.23,3.56,mpfi,125,4,ohc,3069,56.6,64.7,187.8,101.6,front,rwd,wagon,4.0,std,gas,Very safe,127.0
2136,2023-08-06 03:06:34,Car140,6636.0,velox,Japan,41,37,5085.0,60.0,9.2,2.66,3.07,2bbl,91,4,ohc,2075,51.5,63.7,157.5,94.7,front,fwd,sedan,2.0,std,gas,Moderate risk,98.0
251,2022-07-26 22:47:55,Car312,30860.0,velox,Japan,27,24,5217.0,168.0,9.11,3.32,3.63,mpfi,140,4,dohc,2994,54.9,66.1,172.3,96.8,front,rwd,hardtop,2.0,std,gas,High risk,96.0
2532,2022-11-05 23:24:45,Car837,14170.0,nimbus,Sweden,28,29,5174.0,107.0,9.48,3.32,3.75,mpfi,144,4,ohc,3045,56.1,66.3,190.8,104.0,front,fwd,sedan,4.0,std,gas,Ultra safe,93.0
755,2021-06-15 18:25:33,Car799,7519.0,prism,United States,36,39,5660.0,73.0,9.27,3.24,2.99,2bbl,99,4,ohc,1906,51.2,64.1,157.5,94.7,front,fwd,hatchback,2.0,std,gas,Moderate risk,
2073,2021-09-14 22:16:52,Car850,6645.0,raven,Japan,31,30,5450.0,75.0,9.18,3.37,3.13,2bbl,102,4,ohc,2152,55.3,64.4,167.7,96.1,front,fwd,wagon,4.0,std,gas,Moderate risk,90.0
1179,2018-07-30 23:32:05,Car205,8865.0,veloX,Japan,33,28,4277.0,80.0,8.71,3.29,3.16,2bbl,111,4,ohc,2215,55.5,64.9,172.8,96.7,front,fwd,sedan,4.0,std,gas,Safe,
1477,2018-03-18 00:25:59,Car743,8165.0,atlaS,Japan,31,29,5283.0,77.0,8.89,3.29,3.52,2bbl,111,4,ohc,2251,51.6,66.3,165.0,95.2,front,fwd,hatchback,2.0,std,gas,Extreme risk,
1025,2023-06-01 12:12:05,Car642,6387.0,helix,Japan,39,29,5286.0,70.0,9.2,3.19,3.03,2bbl,91,4,ohc,1851,50.5,64.2,160.6,93.6,front,fwd,hatchback,2.0,std,gas,Moderate risk,134.0
1901,2018-08-23 01:46:08,Car979,16331.0,phoenix drive,Italy,25,23,5230.0,115.0,9.23,3.17,3.49,mpfi,124,4,dohc,2886,51.3,64.0,172.4,98.4,front,rwd,convertible,2.0,std,gas,Extreme risk,144.0
2111,2023-05-11 04:17:14,Car712,7794.0,raven,Japan,35,29,5413.0,56.0,9.23,3.42,3.23,2bbl,95,4,ohc,2120,56.0,65.2,169.4,96.3,front,fwd,sedan,2.0,std,gas,High risk,122.0
2192,2023-08-25 22:56:02,Car969,10184.0,equinox,France,27,25,5259.0,96.0,9.09,3.42,3.11,idi,143,4,ohc,2943,55.9,66.5,187.6,96.5,front,fwd,wagon,4.0,std,gas,Safe,85.0
30,2021-11-09 04:15:57,Car844,15006.0,vertex,Germany,26,19,5348.0,110.0,9.18,3.28,3.27,mpfi,169,6,ohc,2618,56.7,69.5,178.2,113.5,front,rwd,sedan,4.0,std,gas,Very safe,
1071,2018-01-15 20:02:05,Car238,19665.0,zenith,France,27,26,4390.0,114.0,7.81,3.56,3.74,mpfi,149,4,ohc,3107,55.6,66.7,189.9,103.5,front,rwd,wagon,4.0,turbo,gas,Safe,126.0
2013,2022-11-11 00:55:38,Car864,12459.0,atlas,Japan,22,17,5031.0,147.0,7.0,3.53,3.25,spdi,119,4,ohc,3211,51.6,67.1,176.4,96.0,front,fwd,hatchback,2.0,turbo,gas,Safe,
1263,2021-05-26 11:45:22,Car148,9546.0,velox,Japan,27,19,4704.0,159.0,9.03,,3.25,mpfi,159,6,ohc,2416,51.9,65.8,175.5,103.1,front,rwd,hatchback,2.0,std,gas,Extreme risk,124.0
1128,2022-02-14 00:51:03,Car141,9035.0,atlas,Japan,33,24,4523.0,90.0,8.46,3.4,3.58,2bbl,102,4,ohc,2276,56.1,63.9,177.2,95.5,front,fwd,sedan,4.0,std,gas,Moderate risk,121.0
1836,2023-12-11 10:54:06,Car388,7813.0,velox,Japan,36,29,5205.0,70.0,9.15,3.28,3.04,2bbl,105,4,ohc,2148,52.3,63.6,161.1,96.4,front,fwd,hatchback,2.0,std,gas,Moderate risk,98.0
941,2023-10-20 05:47:30,Car882,15355.0,helix,Japan,26,20,5264.0,106.0,8.91,3.02,3.55,mpfi,117,4,ohc,2373,57.0,66.4,186.3,101.5,front,rwd,sedan,4.0,std,gas,Very safe,135.0
2503,2022-05-21 13:00:37,Car295,16073.0,nimbus,Sweden,28,26,5222.0,102.0,8.94,3.28,3.69,mpfi,152,4,ohc,3005,54.8,67.1,194.0,101.2,front,rwd,sedan,4.0,std,gas,Ultra safe,108.0
237,2022-02-09 06:12:29,Car144,17355.0,aegiS,Germany,25,18,5372.0,151.0,8.2,3.36,3.61,mpfi,126,4,ohc,3277,55.3,65.9,182.5,104.7,front,rwd,sedan,4.0,std,gas,Safe,146.0
